file	recordId	recordNumber	recordIndex	byteOffset	fieldIndex	tag	sourceFieldNumber	fieldByteOffset	indicatorIndex	subfieldIndex	problemByteOffset	reportLine	message
rsl03_z00.dat	001204623	1204653	1204652	1019845097	5	020	7	1019845288	0		1019845295	364	"Индикатор 1 поля 020 имеет недопустимое значение ""K""."
rsl03_z00.dat	001204623	1204653	1204652	1019845097	5	020	7	1019845288	1		1019845296	364	"Индикатор 2 поля 020 имеет недопустимое значение ""P""."
rsl03_z00.dat	001204623	1204653	1204652	1019845097	7	041	9	1019845364	1		1019845372	364	"Индикатор 2 поля 041 имеет недопустимое значение ""P""."
rsl03_z00.dat	001204623	1204653	1204652	1019845097	9	080	11	1019845412	0		1019845419	364	"Индикатор 1 поля 080 имеет недопустимое значение "".""."
rsl03_z00.dat	001204623	1204653	1204652	1019845097	11	260	13	1019845599	0		1019845606	364	"Индикатор 1 поля 260 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204623	1204653	1204652	1019845097	11	260	13	1019845599	1		1019845607	364	"Индикатор 2 поля 260 имеет недопустимое значение ""¾""."
rsl03_z00.dat	001204623	1204653	1204652	1019845097	12	300	14	1019845635	0		1019845642	364	"Индикатор 1 поля 300 имеет недопустимое значение """"."
rsl03_z00.dat	001204623	1204653	1204652	1019845097	12	300	14	1019845635	1		1019845643	364	"Индикатор 2 поля 300 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204623	1204653	1204652	1019845097	13	520	15	1019845669	0		1019845676	364	"Индикатор 1 поля 520 имеет недопустимое значение ""¸""."
rsl03_z00.dat	001204623	1204653	1204652	1019845097	13	520	15	1019845669	1		1019845677	364	"Индикатор 2 поля 520 имеет недопустимое значение ""Ñ""."
rsl03_z00.dat	001204623	1204653	1204652	1019845097	14	650	16	1019845957	0		1019845964	364	"Индикатор 1 поля 650 имеет недопустимое значение ""¼""."
rsl03_z00.dat	001204623	1204653	1204652	1019845097	14	650	16	1019845957	1		1019845965	364	"Индикатор 2 поля 650 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204623	1204653	1204652	1019845097	15	710	17	1019845998	0		1019846005	364	"Индикатор 1 поля 710 имеет недопустимое значение """"."
rsl03_z00.dat	001204623	1204653	1204652	1019845097	15	710	17	1019845998	1		1019846006	364	"Индикатор 2 поля 710 имеет недопустимое значение ""Ñ""."
rsl03_z00.dat	001204623	1204653	1204652	1019845097	16	912	18	1019846066	0		1019846073	364	"Индикатор 1 поля 912 имеет недопустимое значение "".""."
rsl03_z00.dat	001204623	1204653	1204652	1019845097	17	336	20	1019846138	0		1019846145	364	"Индикатор 1 поля 336 имеет недопустимое значение ""»""."
rsl03_z00.dat	001204623	1204653	1204652	1019845097	17	336	20	1019846138	1		1019846146	364	"Индикатор 2 поля 336 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204623	1204653	1204652	1019845097	18	337	21	1019846168	0		1019846175	364	"Индикатор 1 поля 337 имеет недопустимое значение ""¸""."
rsl03_z00.dat	001204623	1204653	1204652	1019845097	18	337	21	1019846168	1		1019846176	364	"Индикатор 2 поля 337 имеет недопустимое значение ""Ñ""."
rsl03_z00.dat	001204624	1204654	1204653	1019846197	5	020	7	1019846388	0		1019846395	365	"Индикатор 1 поля 020 имеет недопустимое значение ""K""."
rsl03_z00.dat	001204624	1204654	1204653	1019846197	5	020	7	1019846388	1		1019846396	365	"Индикатор 2 поля 020 имеет недопустимое значение ""P""."
rsl03_z00.dat	001204624	1204654	1204653	1019846197	7	041	9	1019846463	1		1019846471	365	"Индикатор 2 поля 041 имеет недопустимое значение ""P""."
rsl03_z00.dat	001204624	1204654	1204653	1019846197	9	245	11	1019846503	0		1019846510	365	"Индикатор 1 поля 245 имеет недопустимое значение ""Ñ""."
rsl03_z00.dat	001204624	1204654	1204653	1019846197	9	245	11	1019846503	1		1019846511	365	"Индикатор 2 поля 245 имеет недопустимое значение """"."
rsl03_z00.dat	001204624	1204654	1204653	1019846197	10	260	12	1019846592	0		1019846599	365	"Индикатор 1 поля 260 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204624	1204654	1204653	1019846197	10	260	12	1019846592	1		1019846600	365	"Индикатор 2 поля 260 имеет недопустимое значение ""µ""."
rsl03_z00.dat	001204624	1204654	1204653	1019846197	11	300	13	1019846632	0		1019846639	365	"Индикатор 1 поля 300 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204624	1204654	1204653	1019846197	11	300	13	1019846632	1		1019846640	365	"Индикатор 2 поля 300 имеет недопустимое значение ""¸""."
rsl03_z00.dat	001204624	1204654	1204653	1019846197	13	650	15	1019846725	0		1019846732	365	"Индикатор 1 поля 650 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204624	1204654	1204653	1019846197	13	650	15	1019846725	1		1019846733	365	"Индикатор 2 поля 650 имеет недопустимое значение ""¸""."
rsl03_z00.dat	001204624	1204654	1204653	1019846197	14	912	16	1019846779	0		1019846786	365	"Индикатор 1 поля 912 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204624	1204654	1204653	1019846197	14	912	16	1019846779	1		1019846787	365	"Индикатор 2 поля 912 имеет недопустимое значение ""½""."
rsl03_z00.dat	001204624	1204654	1204653	1019846197	16	337	19	1019846880	0		1019846887	365	"Индикатор 1 поля 337 имеет недопустимое значение ""º""."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	5	020	7	1019847102	0		1019847109	366	"Индикатор 1 поля 020 имеет недопустимое значение ""K""."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	5	020	7	1019847102	1		1019847110	366	"Индикатор 2 поля 020 имеет недопустимое значение ""P""."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	7	041	9	1019847179	1		1019847187	366	"Индикатор 2 поля 041 имеет недопустимое значение ""P""."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	10	250	12	1019847262	0		1019847269	366	"Индикатор 1 поля 250 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	10	250	12	1019847262	1		1019847270	366	"Индикатор 2 поля 250 имеет недопустимое значение ""²""."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	11	260	13	1019847282	0		1019847289	366	"Индикатор 1 поля 260 имеет недопустимое значение ""Ñ""."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	11	260	13	1019847282	1		1019847290	366	"Индикатор 2 поля 260 имеет недопустимое значение """"."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	12	300	14	1019847321	0		1019847328	366	"Индикатор 1 поля 300 имеет недопустимое значение ""µ""."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	12	300	14	1019847321	1		1019847329	366	"Индикатор 2 поля 300 имеет недопустимое значение ""\u001e""."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	13	490	15	1019847352	0		1019847359	366	"Индикатор 1 поля 490 имеет недопустимое значение ""»""."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	13	490	15	1019847352	1		1019847360	366	"Индикатор 2 поля 490 имеет недопустимое значение "".""."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	14	490	16	1019847387	0		1019847394	366	"Индикатор 1 поля 490 имеет недопустимое значение ""(""."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	14	490	16	1019847387	1		1019847395	366	"Индикатор 2 поля 490 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	15	520	17	1019847425	0		1019847432	366	"Индикатор 1 поля 520 имеет недопустимое значение ""¿""."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	15	520	17	1019847425	1		1019847433	366	"Индикатор 2 поля 520 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	16	650	18	1019847740	0		1019847747	366	"Индикатор 1 поля 650 имеет недопустимое значение """"."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	16	650	18	1019847740	1		1019847748	366	"Индикатор 2 поля 650 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	17	650	19	1019847813	0		1019847820	366	"Индикатор 1 поля 650 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	17	650	19	1019847813	1		1019847821	366	"Индикатор 2 поля 650 имеет недопустимое значение ""¾""."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	18	912	20	1019847858	0		1019847865	366	"Индикатор 1 поля 912 имеет недопустимое значение """"."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	19	336	22	1019847930	0		1019847937	366	"Индикатор 1 поля 336 имеет недопустимое значение """"."
rsl03_z00.dat	001204625	1204655	1204654	1019846911	19	336	22	1019847930	1		1019847938	366	"Индикатор 2 поля 336 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	5	020	7	1019848182	0		1019848189	367	"Индикатор 1 поля 020 имеет недопустимое значение ""K""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	5	020	7	1019848182	1		1019848190	367	"Индикатор 2 поля 020 имеет недопустимое значение ""P""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	7	041	9	1019848246	0		1019848253	367	"Индикатор 1 поля 041 имеет недопустимое значение ""B""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	7	041	9	1019848246	1		1019848254	367	"Индикатор 2 поля 041 имеет недопустимое значение ""O""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	10	245	12	1019848333	0		1019848340	367	"Индикатор 1 поля 245 имеет недопустимое значение ""¸""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	10	245	12	1019848333	1		1019848341	367	"Индикатор 2 поля 245 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	11	260	13	1019848505	0		1019848512	367	"Индикатор 1 поля 260 имеет недопустимое значение ""Ñ""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	11	260	13	1019848505	1		1019848513	367	"Индикатор 2 поля 260 имеет недопустимое значение """"."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	12	300	14	1019848555	0		1019848562	367	"Индикатор 1 поля 300 имеет недопустимое значение ""°""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	12	300	14	1019848555	1		1019848563	367	"Индикатор 2 поля 300 имеет недопустимое значение ""Ñ""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	13	650	15	1019848573	0		1019848580	367	"Индикатор 1 поля 650 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	13	650	15	1019848573	1		1019848581	367	"Индикатор 2 поля 650 имеет недопустимое значение ""²""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	14	650	16	1019848648	0		1019848655	367	"Индикатор 1 поля 650 имеет недопустимое значение ""µ""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	14	650	16	1019848648	1		1019848656	367	"Индикатор 2 поля 650 имеет недопустимое значение ""Ñ""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	15	650	17	1019848722	0		1019848729	367	"Индикатор 1 поля 650 имеет недопустимое значение "".""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	15	650	17	1019848722	1		1019848730	367	"Индикатор 2 поля 650 имеет недопустимое значение ""\u001e""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	18	336	21	1019848883	0		1019848890	367	"Индикатор 1 поля 336 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	18	336	21	1019848883	1		1019848891	367	"Индикатор 2 поля 336 имеет недопустимое значение ""½""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	19	337	22	1019848913	0		1019848920	367	"Индикатор 1 поля 337 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204626	1204656	1204655	1019847991	19	337	22	1019848913	1		1019848921	367	"Индикатор 2 поля 337 имеет недопустимое значение ""¸""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	5	020	7	1019849134	0		1019849141	368	"Индикатор 1 поля 020 имеет недопустимое значение ""K""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	5	020	7	1019849134	1		1019849142	368	"Индикатор 2 поля 020 имеет недопустимое значение ""P""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	7	041	9	1019849209	1		1019849217	368	"Индикатор 2 поля 041 имеет недопустимое значение ""P""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	10	260	12	1019849296	0		1019849303	368	"Индикатор 1 поля 260 имеет недопустимое значение ""¸""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	11	300	13	1019849316	0		1019849323	368	"Индикатор 1 поля 300 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	11	300	13	1019849316	1		1019849324	368	"Индикатор 2 поля 300 имеет недопустимое значение ""°""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	12	520	14	1019849336	0		1019849343	368	"Индикатор 1 поля 520 имеет недопустимое значение ""²""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	12	520	14	1019849336	1		1019849344	368	"Индикатор 2 поля 520 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	13	650	15	1019850068	0		1019850075	368	"Индикатор 1 поля 650 имеет недопустимое значение ""µ""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	14	650	16	1019850144	0		1019850151	368	"Индикатор 1 поля 650 имеет недопустимое значение ""»""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	14	650	16	1019850144	1		1019850152	368	"Индикатор 2 поля 650 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	15	650	17	1019850217	0		1019850224	368	"Индикатор 1 поля 650 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	15	650	17	1019850217	1		1019850225	368	"Индикатор 2 поля 650 имеет недопустимое значение ""µ""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	16	700	18	1019850265	0		1019850272	368	"Индикатор 1 поля 700 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	16	700	18	1019850265	1		1019850273	368	"Индикатор 2 поля 700 имеет недопустимое значение ""µ""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	17	773	19	1019850310	0		1019850317	368	"Индикатор 1 поля 773 имеет недопустимое значение ""µ""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	17	773	19	1019850310	1		1019850318	368	"Индикатор 2 поля 773 имеет недопустимое значение ""Ñ""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	18	912	20	1019850398	0		1019850405	368	"Индикатор 1 поля 912 имеет недопустимое значение """"."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	18	912	20	1019850398	1		1019850406	368	"Индикатор 2 поля 912 имеет недопустимое значение ""Ñ""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	20	337	23	1019850500	0		1019850507	368	"Индикатор 1 поля 337 имеет недопустимое значение ""Ñ""."
rsl03_z00.dat	001204627	1204657	1204656	1019848942	20	337	23	1019850500	1		1019850508	368	"Индикатор 2 поля 337 имеет недопустимое значение """"."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	5	020	7	1019850719	0		1019850726	369	"Индикатор 1 поля 020 имеет недопустимое значение ""K""."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	5	020	7	1019850719	1		1019850727	369	"Индикатор 2 поля 020 имеет недопустимое значение ""P""."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	7	041	9	1019850794	1		1019850802	369	"Индикатор 2 поля 041 имеет недопустимое значение ""P""."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	10	260	12	1019850985	1		1019850993	369	"Индикатор 2 поля 260 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	11	300	13	1019851027	0		1019851034	369	"Индикатор 1 поля 300 имеет недопустимое значение ""°""."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	11	300	13	1019851027	1		1019851035	369	"Индикатор 2 поля 300 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	12	500	14	1019851053	0		1019851060	369	"Индикатор 1 поля 500 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	12	500	14	1019851053	1		1019851061	369	"Индикатор 2 поля 500 имеет недопустимое значение ""¹""."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	13	504	15	1019851094	0		1019851101	369	"Индикатор 1 поля 504 имеет недопустимое значение ""Ñ""."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	13	504	15	1019851094	1		1019851102	369	"Индикатор 2 поля 504 имеет недопустимое значение """"."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	14	520	16	1019851140	0		1019851147	369	"Индикатор 1 поля 520 имеет недопустимое значение ""Ñ""."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	14	520	16	1019851140	1		1019851148	369	"Индикатор 2 поля 520 имеет недопустимое значение """"."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	15	650	17	1019851951	0		1019851958	369	"Индикатор 1 поля 650 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	15	650	17	1019851951	1		1019851959	369	"Индикатор 2 поля 650 имеет недопустимое значение ""µ""."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	16	650	18	1019852003	0		1019852010	369	"Индикатор 1 поля 650 имеет недопустимое значение """"."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	16	650	18	1019852003	1		1019852011	369	"Индикатор 2 поля 650 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	17	650	19	1019852038	0		1019852045	369	"Индикатор 1 поля 650 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	17	650	19	1019852038	1		1019852046	369	"Индикатор 2 поля 650 имеет недопустимое значение ""¸""."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	18	700	20	1019852080	0		1019852087	369	"Индикатор 1 поля 700 имеет недопустимое значение ""Ð""."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	18	700	20	1019852080	1		1019852088	369	"Индикатор 2 поля 700 имеет недопустимое значение ""²""."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	19	700	21	1019852124	0		1019852131	369	"Индикатор 1 поля 700 имеет недопустимое значение ""Ñ""."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	19	700	21	1019852124	1		1019852132	369	"Индикатор 2 поля 700 имеет недопустимое значение """"."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	20	700	22	1019852171	0		1019852178	369	"Индикатор 1 поля 700 имеет недопустимое значение """"."
rsl03_z00.dat	001204628	1204658	1204657	1019850528	20	700	22	1019852171	1		1019852179	369	"Индикатор 2 поля 700 имеет недопустимое значение ""Ð""."
