file	recordId	recordNumber	recordIndex	byteOffset	fieldIndex	tag	sourceFieldNumber	fieldByteOffset	indicatorIndex	subfieldIndex	problemByteOffset	reportLine	message
rsl01_z00.dat	001200673	1174571	1174570	1611596332								22	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 3.
rsl01_z00.dat	001211727	1185152	1185151	1627812320								23	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	001217854	1190952	1190951	1636455334								24	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 3.
rsl01_z00.dat	001228806	1201235	1201234	1651526160								25	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	001228955	1201382	1201381	1651738241								26	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	001272208	1243017	1243016	1712412364								27	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	001273138	1243952	1243951	1713782391								28	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	001281627	1252292	1252291	1725598881								29	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	001289791	1260146	1260145	1737176104								30	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	001295684	1265776	1265775	1745663920								31	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	006566557	1304262	1304261	1803576392								32	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	001353997	1322157	1322156	1830566508								33	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	006565120	1377885	1377884	1916206570								34	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	001429439	1393441	1393440	1940663696								35	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	001429553	1393552	1393551	1940847839								36	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	006566991	1404863	1404862	1958365554								37	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	001552400	1509734	1509733	2121528057								38	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	001552781	1510097	1510096	2122092562								39	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	001590645	1545812	1545811	2177908020								40	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	001647053	1598555	1598554	2261483291								41	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	001647054	1598557	1598556	2261486500								42	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	001647518	1598982	1598981	2262158550								43	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	005419011	1603568	1603567	2269407654								44	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	005419012	1603581	1603580	2269428363								45	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	001737076	1682520	1682519	2396054941								46	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	007997599	1745161	1745160	2496105683								47	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	007993730	1747872	1747871	2498737909								48	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	007877356	1763676	1763675	2514251740								49	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	010471665	1765242	1765241	2515763179								50	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	004681366	1767445	1767444	2518147810								51	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	007920509	1776670	1776669	2527421488								52	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	005383864	1801196	1801195	2558714352								53	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	008003026	1941632	1941631	2764624735								54	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	005417848	2056758	2056757	2914452351								56	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	002102711	2058313	2058312	2916879244								57	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	005465269	2073810	2073809	2943034534								58	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	008002935	2089025	2089024	2968970200								59	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	002704427	2162447	2162446	3041271620								60	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003574950	2283815	2283814	3135739349								61	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	002363554	2376310	2376309	3261359909								62	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	011459698	2380159	2380158	3268143628								63	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	012266125	2515041	2515040	3479169255								64	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	001601326	2544752	2544751	3526508021								65	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	006510515	2567719	2567718	3544721054								66	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	006510522	2567762	2567761	3544742176								67	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	006508448	2571483	2571482	3546956770								68	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	008003240	2626372	2626371	3597722150								69	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	002879415	2818186	2818185	3940283055								70	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003072437	2895280	2895279	4067864215								71	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	008039150	2929648	2929647	4117891156								72	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003556672	3019907	3019906	4252011852								73	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003337896	3101800	3101799	4407539022								74	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003544844	3195279	3195278	4565099274								75	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	004048993	3198098	3198097	4569640962								76	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003543253	3238689	3238688	4622107740								77	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003580927	3254047	3254046	4640785489								78	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 3.
rsl01_z00.dat	003630670	3301179	3301178	4691936886								79	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003639666	3309814	3309813	4701812908								80	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003695204	3362976	3362975	4757535183								81	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	012149357	3394276	3394275	4791048690								82	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003736316	3402140	3402139	4799401561								83	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003739234	3404895	3404894	4802334647								84	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003745758	3411044	3411043	4808849737								85	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003810889	3473207	3473206	4874157967								86	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003821233	3484024	3484023	4888798900								87	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003821234	3484025	3484024	4888801243								88	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003822568	3485296	3485295	4890439458								89	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003822569	3485297	3485296	4890441813								90	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003822570	3485298	3485297	4890444222								91	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003823949	3486649	3486648	4892152835								92	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003823950	3486650	3486649	4892154920								93	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003823951	3486651	3486650	4892156999								94	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003823952	3486652	3486651	4892159075								95	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003823953	3486653	3486652	4892161118								96	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003823955	3486654	3486653	4892163220								97	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003823959	3486655	3486654	4892165294								98	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003823960	3486656	3486655	4892167510								99	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003824873	3487569	3487568	4893290384								100	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003824934	3487634	3487633	4893370872								101	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003824961	3487659	3487658	4893407824								102	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003825408	3488049	3488048	4893880909								103	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003828507	3491061	3491060	4897281139								105	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003830675	3493535	3493534	4899696956								106	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003831059	3493973	3493972	4900244897								107	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003831062	3493976	3493975	4900251080								108	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003831065	3493977	3493976	4900254769								109	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003831066	3493979	3493978	4900259056								110	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003831069	3493980	3493979	4900262444								111	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003831074	3493981	3493980	4900266016								112	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003831076	3493982	3493981	4900269540								113	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	004057043	3513761	3513760	4924825505								114	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003859813	3520491	3520490	4932010525								115	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003863208	3523844	3523843	4935942074								116	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003864294	3524929	3524928	4937123897								117	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866916	3527566	3527565	4939997483								118	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866928	3527580	3527579	4940018848								119	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866930	3527582	3527581	4940021573								120	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866932	3527584	3527583	4940025622								121	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866934	3527585	3527584	4940028140								122	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866937	3527588	3527587	4940034692								123	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866941	3527591	3527590	4940039918								124	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866944	3527592	3527591	4940042207								125	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866945	3527593	3527592	4940044718								126	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866946	3527594	3527593	4940047260								127	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866947	3527595	3527594	4940049771								128	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866950	3527597	3527596	4940053937								129	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866953	3527598	3527597	4940056557								130	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866954	3527600	3527599	4940060689								131	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866956	3527601	3527600	4940063325								132	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866962	3527607	3527606	4940073214								133	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866964	3527608	3527607	4940075561								134	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866965	3527609	3527608	4940077971								135	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003866968	3527610	3527609	4940080336								136	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003873046	3533742	3533741	4946714387								137	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003873047	3533743	3533742	4946716694								138	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003876128	3536799	3536798	4949965323								139	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003877874	3538560	3538559	4951847199								140	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003878678	3539373	3539372	4952706128								141	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003878804	3539505	3539504	4952838440								142	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003882530	3543303	3543302	4956808064								143	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003883571	3544367	3544366	4957943836								144	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003883573	3544368	3544367	4957946322								145	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003885816	3546654	3546653	4960527673								146	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003889740	3550647	3550646	4965072154								147	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003897417	3558794	3558793	4973860369								148	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003897420	3558795	3558794	4973863006								149	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003897421	3558796	3558795	4973865304								150	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003903060	3564723	3564722	4980190942								151	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003903943	3565634	3565633	4981222943								152	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003903945	3565635	3565634	4981225284								153	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003903947	3565636	3565635	4981227182								154	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003903950	3565638	3565637	4981230389								155	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003903952	3565639	3565638	4981232580								156	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003903954	3565640	3565639	4981234485								157	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003903955	3565641	3565640	4981236339								158	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003903961	3565643	3565642	4981239744								159	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003904941	3566660	3566659	4982318380								160	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003908724	3570592	3570591	4986525252								161	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003910515	3572507	3572506	4988524086								162	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003914505	3576809	3576808	4993188077								163	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003916794	3579208	3579207	4995747139								164	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003916795	3579209	3579208	4995748972								165	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003917393	3579821	3579820	4996426508								166	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003920721	3583281	3583280	5000158853								167	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003923537	3586261	3586260	5003307906								168	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003923538	3586262	3586261	5003310531								169	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003924079	3586853	3586852	5004030932								170	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003925445	3588259	3588258	5005573987								171	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003932149	3595237	3595236	5013117550								172	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003932152	3595238	3595237	5013119628								173	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003932153	3595239	3595238	5013121604								174	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003932382	3595482	3595481	5013368300								175	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003932383	3595483	3595482	5013370548								176	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003932384	3595486	3595485	5013375819								177	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003932385	3595487	3595486	5013378226								178	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003932387	3595491	3595490	5013383614								179	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003932388	3595492	3595491	5013386016								180	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003932389	3595493	3595492	5013388681								181	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003932390	3595495	3595494	5013391146								182	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 3.
rsl01_z00.dat	003932391	3595496	3595495	5013393688								183	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 3.
rsl01_z00.dat	003932392	3595497	3595496	5013396240								184	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 3.
rsl01_z00.dat	003939233	3602512	3602511	5021042172								185	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003939234	3602513	3602512	5021044226								186	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003952896	3615959	3615958	5036631174								187	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003952899	3615960	3615959	5036632929								188	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003952904	3615961	3615960	5036634691								189	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003952905	3615962	3615961	5036636467								190	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003952908	3615964	3615963	5036639899								191	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003952909	3615965	3615964	5036641578								192	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003952911	3615966	3615965	5036643355								193	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003962842	3625684	3625683	5048345327								194	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003963639	3626470	3626469	5049402412								195	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003963749	3626578	3626577	5049530879								196	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003963751	3626579	3626578	5049533721								197	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003965175	3627970	3627969	5051215743								198	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003972743	3635363	3635362	5060282731								199	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003976092	3638648	3638647	5064282788								200	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003976094	3638649	3638648	5064285500								201	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003976095	3638650	3638649	5064287979								202	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003979633	3642123	3642122	5068536020								203	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003980995	3643434	3643433	5070104352								204	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003990011	3652302	3652301	5080806043								205	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003990013	3652303	3652302	5080807947								206	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003990015	3652304	3652303	5080809984								207	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003990018	3652305	3652304	5080811961								208	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003991322	3653613	3653612	5082367498								209	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003991325	3653614	3653613	5082369625								210	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003992789	3655018	3655017	5084038804								211	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003992791	3655020	3655019	5084042152								212	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003992797	3655025	3655024	5084048650								213	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	003995165	3657420	3657419	5086891825								214	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	004002737	3664934	3664933	5095839832								215	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	004003070	3665260	3665259	5096229777								216	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	004003072	3665261	3665260	5096232759								217	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	004005195	3667353	3667352	5098814720								218	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	004015759	3677838	3677837	5111347033								219	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	004018063	3680089	3680088	5114092839								220	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	004018240	3680253	3680252	5114297289								221	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	004044131	3694131	3694130	5136016492								222	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	004056244	3717247	3717246	5173200148								223	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	004089824	3726473	3726472	5188147758								224	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	004090088	3726868	3726867	5188874640								225	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 3.
rsl01_z00.dat	004090107	3726892	3726891	5188923352								226	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 3.
rsl01_z00.dat	004094560	3730565	3730564	5194910982								227	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
rsl01_z00.dat	004094566	3730770	3730769	5195261841								228	Error: Aleph-запись должна содержать ровно одно поле LDR; найдено 2.
