file	recordId	recordNumber	recordIndex	byteOffset	fieldIndex	tag	sourceFieldNumber	fieldByteOffset	indicatorIndex	subfieldIndex	problemByteOffset	reportLine	message
rsl03_z00.dat	001204638	1204668	1204667	1019863702	8	080	10	1019863983				379	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204639	1204669	1204668	1019864881	8	080	10	1019865161				380	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204640	1204670	1204669	1019866381	8	080	10	1019866662				381	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204641	1204671	1204670	1019868210	8	080	10	1019868491				382	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204641	1204671	1204670	1019868210	11	300	13	1019868882				382	Поле 300 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204642	1204672	1204671	1019869762	8	080	10	1019870043				383	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204643	1204673	1204672	1019871411	17	711	19	1019872476				384	Поле 711 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204644	1204674	1204673	1019872732	8	080	10	1019873014				385	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204645	1204675	1204674	1019873918	16	912	18	1019874700				386	Поле 912 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204646	1204676	1204675	1019874832	8	080	10	1019875114				387	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204646	1204676	1204675	1019874832	10	260	12	1019875154				387	Поле 260 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204647	1204677	1204676	1019876184	8	080	10	1019876464				388	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204648	1204678	1204677	1019877712	8	080	10	1019877992				389	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204649	1204679	1204678	1019879642	8	080	10	1019879922				390	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204650	1204680	1204679	1019881333	8	080	10	1019881614				391	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204652	1204682	1204681	1019884469	8	080	10	1019884750				393	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204653	1204683	1204682	1019886222	8	080	10	1019886503				394	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204654	1204684	1204683	1019888264	8	080	10	1019888544				395	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204655	1204685	1204684	1019890270	8	080	10	1019890551				396	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204657	1204687	1204686	1019893456	8	080	10	1019893738				398	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204659	1204689	1204688	1019895101	8	080	10	1019895382				400	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204659	1204689	1204688	1019895101	11	300	13	1019895437				400	Поле 300 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204660	1204690	1204689	1019896675	8	080	10	1019896956				401	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204661	1204691	1204690	1019897693	8	080	10	1019897974				402	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204662	1204692	1204691	1019898890	8	080	10	1019899171				403	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204662	1204692	1204691	1019898890	11	260	13	1019899305				403	Поле 260 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204663	1204693	1204692	1019900543	13	520	15	1019901030				404	Поле 520 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204665	1204695	1204694	1019902203	8	080	10	1019902484				406	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204665	1204695	1204694	1019902203	11	300	13	1019902539				406	Поле 300 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204666	1204696	1204695	1019903821	8	080	10	1019904101				407	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204667	1204697	1204696	1019905137	8	080	10	1019905418				408	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204668	1204698	1204697	1019906955	8	080	10	1019907237				409	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204669	1204699	1204698	1019908397	8	080	10	1019908679				410	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204669	1204699	1204698	1019908397	18	336	21	1019909705				410	Поле 336 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204670	1204700	1204699	1019909765	8	080	10	1019910046				411	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204671	1204701	1204700	1019911808	11	500	13	1019912414				412	Поле 500 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204672	1204702	1204701	1019912862	8	080	10	1019913144				413	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204673	1204703	1204702	1019914106	15	546	17	1019915137				414	Поле 546 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204675	1204705	1204704	1019916758	8	080	10	1019917039				416	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204675	1204705	1204704	1019916758	16	336	19	1019917602				416	Поле 336 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204677	1204707	1204706	1019918796	8	080	10	1019919077				418	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204679	1204709	1204708	1019921099	8	080	10	1019921381				420	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204679	1204709	1204708	1019921099	10	260	12	1019921425				420	Поле 260 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204680	1204710	1204709	1019922108	8	080	10	1019922389				421	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204681	1204711	1204710	1019922829	8	080	10	1019923109				422	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204684	1204714	1204713	1019926805	8	080	10	1019927086				425	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204684	1204714	1204713	1019926805	11	260	13	1019927234				425	Поле 260 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204684	1204714	1204713	1019926805	17	337	20	1019927684				425	Поле 337 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204685	1204715	1204714	1019927713	8	080	10	1019927995				426	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204686	1204716	1204715	1019929552	8	080	10	1019929832				427	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204687	1204717	1204716	1019931031	8	080	10	1019931312				428	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204687	1204717	1204716	1019931031	12	520	14	1019931600				428	Поле 520 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204688	1204718	1204717	1019932464	8	080	10	1019932744				429	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204689	1204719	1204718	1019934211	9	100	11	1019934529				430	Поле 100 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204690	1204720	1204719	1019935550	8	080	10	1019935831				431	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204691	1204721	1204720	1019936903	8	080	10	1019937183				432	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204691	1204721	1204720	1019936903	14	520	16	1019937543				432	Поле 520 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204692	1204722	1204721	1019938147	8	080	10	1019938427				433	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204692	1204722	1204721	1019938147	15	520	17	1019938916				433	Поле 520 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204693	1204723	1204722	1019939703	8	080	10	1019939983				434	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204694	1204724	1204723	1019941062	8	080	10	1019941342				435	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204695	1204725	1204724	1019942712	8	080	10	1019942992				436	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204697	1204727	1204726	1019945782	22	337	25	1019946895				438	Поле 337 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204698	1204728	1204727	1019946924	8	080	10	1019947205				439	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204700	1204730	1204729	1019951015	8	080	10	1019951297				441	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204701	1204731	1204730	1019953122	8	080	10	1019953403				442	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204702	1204732	1204731	1019955051	8	080	10	1019955332				443	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204703	1204733	1204732	1019957261	8	080	10	1019957542				444	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204704	1204734	1204733	1019959380	8	080	10	1019959661				445	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204705	1204735	1204734	1019961090	8	080	10	1019961371				446	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204706	1204736	1204735	1019962676	8	080	10	1019962957				447	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204707	1204737	1204736	1019963566	8	080	10	1019963847				448	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204708	1204738	1204737	1019964945	8	080	10	1019965226				449	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204708	1204738	1204737	1019964945	14	520	16	1019965528				449	Поле 520 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204709	1204739	1204738	1019966438	8	080	10	1019966718				450	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204710	1204740	1204739	1019967979	10	080	12	1019968316				451	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204710	1204740	1204739	1019967979	12	100	14	1019968375				451	Поле 100 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204711	1204741	1204740	1019969846	8	080	10	1019970127				452	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204712	1204742	1204741	1019971427	8	080	10	1019971707				453	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204714	1204744	1204743	1019973540	8	080	10	1019973821				455	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204714	1204744	1204743	1019973540	10	260	12	1019973863				455	Поле 260 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204715	1204745	1204744	1019975302	8	080	10	1019975583				456	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204716	1204746	1204745	1019977159	8	080	10	1019977440				457	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204717	1204747	1204746	1019979385	8	080	10	1019979668				458	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204717	1204747	1204746	1019979385	14	520	16	1019979949				458	Поле 520 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204717	1204747	1204746	1019979385	19	337	22	1019980781				458	Поле 337 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204718	1204748	1204747	1019980810	8	080	10	1019981091				459	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204719	1204749	1204748	1019982544	13	504	15	1019983289				460	Поле 504 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204720	1204750	1204749	1019984231	8	080	10	1019984512				461	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204721	1204751	1204750	1019986137	8	080	10	1019986419				462	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204722	1204752	1204751	1019987354	8	080	10	1019987635				463	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204723	1204753	1204752	1019988939	8	080	10	1019989220				464	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204724	1204754	1204753	1019990384	8	080	10	1019990665				465	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204724	1204754	1204753	1019990384	16	336	19	1019991397				465	Поле 336 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204726	1204756	1204755	1019992082	8	080	10	1019992363				467	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204726	1204756	1204755	1019992082	11	300	13	1019992418				467	Поле 300 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204727	1204757	1204756	1019993299	8	080	10	1019993580				468	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204727	1204757	1204756	1019993299	12	300	14	1019993737				468	Поле 300 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204727	1204757	1204756	1019993299	13	520	15	1019993776				468	Поле 520 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204728	1204758	1204757	1019994554	8	080	10	1019994835				469	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204729	1204759	1204758	1019996112	8	080	10	1019996392				470	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204729	1204759	1204758	1019996112	14	650	16	1019997183				470	Поле 650 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204731	1204761	1204760	1019998177	8	080	10	1019998461				472	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204732	1204762	1204761	1019999154	8	041	10	1019999468				473	Поле 041 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204733	1204763	1204762	1020000789	8	080	10	1020001071				474	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204733	1204763	1204762	1020000789	15	520	17	1020001396				474	Поле 520 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204733	1204763	1204762	1020000789	20	336	23	1020002613				474	Поле 336 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204734	1204764	1204763	1020002671	8	080	10	1020002953				475	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204735	1204765	1204764	1020003728	8	080	10	1020004010				476	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204735	1204765	1204764	1020003728	13	490	15	1020004267				476	Поле 490 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204736	1204766	1204765	1020004944	8	080	10	1020005226				477	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204736	1204766	1204765	1020004944	13	490	15	1020005420				477	Поле 490 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204737	1204767	1204766	1020006059	8	080	10	1020006341				478	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204737	1204767	1204766	1020006059	9	100	11	1020006369				478	Поле 100 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204738	1204768	1204767	1020007644	8	080	10	1020007926				479	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204739	1204769	1204768	1020008817	8	080	10	1020009100				480	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204739	1204769	1204768	1020008817	9	100	11	1020009128				480	Поле 100 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204740	1204770	1204769	1020010180	8	080	10	1020010462				481	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204741	1204771	1204770	1020011548	8	080	10	1020011830				482	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204741	1204771	1204770	1020011548	9	100	11	1020011858				482	Поле 100 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204742	1204772	1204771	1020012922	8	080	10	1020013204				483	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204743	1204773	1204772	1020013959	16	520	18	1020014638				484	Поле 520 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204745	1204775	1204774	1020016517	8	080	10	1020016800				486	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204745	1204775	1204774	1020016517	11	260	13	1020016866				486	Поле 260 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204747	1204777	1204776	1020018881	8	080	10	1020019164				488	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204747	1204777	1204776	1020018881	11	260	13	1020019230				488	Поле 260 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204748	1204778	1204777	1020020315	8	080	10	1020020597				489	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204749	1204779	1204778	1020022061	8	080	10	1020022344				490	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204750	1204780	1204779	1020022990	8	080	10	1020023273				491	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204750	1204780	1204779	1020022990	16	490	18	1020023637				491	Поле 490 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204751	1204781	1204780	1020024167	8	080	10	1020024449				492	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204751	1204781	1204780	1020024167	12	260	14	1020024698				492	Поле 260 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204751	1204781	1204780	1020024167	16	520	18	1020024826				492	Поле 520 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204752	1204782	1204781	1020025682	8	080	10	1020025964				493	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204753	1204783	1204782	1020026621	8	080	10	1020026903				494	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204753	1204783	1204782	1020026621	20	336	23	1020027749				494	Поле 336 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204754	1204784	1204783	1020027807	8	080	10	1020028090				495	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204755	1204785	1204784	1020028651	8	080	10	1020028933				496	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204756	1204786	1204785	1020029590	8	080	10	1020029873				497	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204757	1204787	1204786	1020030855	8	080	10	1020031137				498	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204758	1204788	1204787	1020031808	8	080	10	1020032091				499	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204759	1204789	1204788	1020032654	8	080	10	1020032937				500	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204760	1204790	1204789	1020033919	8	080	10	1020034202				501	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204761	1204791	1204790	1020034754	8	080	10	1020035037				502	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204761	1204791	1204790	1020034754	10	260	12	1020035179				502	Поле 260 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204761	1204791	1204790	1020034754	13	520	15	1020035272				502	Поле 520 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204762	1204792	1204791	1020035616	8	080	10	1020035899				503	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204762	1204792	1204791	1020035616	13	520	15	1020036102				503	Поле 520 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204763	1204793	1204792	1020036448	8	080	10	1020036731				504	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204763	1204793	1204792	1020036448	12	490	14	1020036897				504	Поле 490 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204763	1204793	1204792	1020036448	13	520	15	1020036930				504	Поле 520 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204764	1204794	1204793	1020037277	8	080	10	1020037559				505	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204764	1204794	1204793	1020037277	16	520	18	1020037919				505	Поле 520 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204765	1204795	1204794	1020038597	8	080	10	1020038879				506	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204766	1204796	1204795	1020039542	8	080	10	1020039825				507	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204767	1204797	1204796	1020040415	8	080	10	1020040698				508	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204768	1204798	1204797	1020041559	8	080	10	1020041840				509	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204769	1204799	1204798	1020043112	8	080	10	1020043395				510	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204769	1204799	1204798	1020043112	15	520	17	1020043719				510	Поле 520 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204769	1204799	1204798	1020043112	17	650	19	1020043856				510	Поле 650 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204770	1204800	1204799	1020044060	8	080	10	1020044342				511	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204771	1204801	1204800	1020044972	8	080	10	1020045254				512	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204771	1204801	1204800	1020044972	14	505	16	1020045536				512	Поле 505 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204772	1204802	1204801	1020046301	8	080	10	1020046583				513	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204772	1204802	1204801	1020046301	17	600	19	1020047546				513	Поле 600 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204773	1204803	1204802	1020047916	8	080	10	1020048198				514	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204774	1204804	1204803	1020049179	8	080	10	1020049461				515	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204775	1204805	1204804	1020050423	8	080	10	1020050704				516	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204776	1204806	1204805	1020051244	8	080	10	1020051525				517	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204777	1204807	1204806	1020052128	8	080	10	1020052409				518	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204777	1204807	1204806	1020052128	14	520	16	1020052647				518	Поле 520 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204777	1204807	1204806	1020052128	16	912	18	1020052770				518	Поле 912 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204778	1204808	1204807	1020052902	8	080	10	1020053183				519	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204778	1204808	1204807	1020052902	13	505	15	1020053405				519	Поле 505 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204778	1204808	1204807	1020052902	14	520	16	1020053508				519	Поле 520 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204779	1204809	1204808	1020054196	8	100	10	1020054477				520	Поле 100 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204779	1204809	1204808	1020054196	12	520	14	1020054639				520	Поле 520 содержит 1 индикатор(а), ожидалось 2.
